Navidad 927	"RED;;;ID=S 1270;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=Belize Railway : Mr. R.W. Starkey's survey : reports : dated July 26th, 1892;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=xnp;;;PLACE 2=xnp;;;PLACE 3=xnp;;;START 1=1892;;;STOP 1=np;;;NAME 3=R. W. Starkey;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/642567013 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/656510727;;;DESC 1=23 pages ; 33 cm;;;NOTE=Further see W. Shelford, *Belize railway survey* [London, Waterlow & Sons, 1897] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1119523832;;;LINK=xnp;;;END###"	S 1270	1270	1	-^-	P	1	1892	R. W. Starkey	"Belize Railway : Mr. R.W. Starkey's survey : reports : dated July 26th, 1892"	"1 vols, , 23 pages ; 33 cm, "	"Further see W. Shelford, *Belize railway survey* [London, Waterlow & Sons, 1897] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1119523832 / "	http://gw.worldcat.org.proxygw.wrlc.org/oclc/642567013 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/656510727	^^^	^^^	^^^			
Navidad 928	"RED;;;ID=S 1272;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Mex 1894;;;NAME 0=Mex State 1894;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=Defensa del tratado de limites entre Yucatán y Belice, con respuesta á las objeciones que se han hecho en su contra, apoyada en algunos documentos inéditos y sequida de otros ya conocidos así como de los principales artículos de prensa metropolitana y yucateca que lo ha defendido;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Imprenta de «El Siglo Diez y Nueve»;;;PLACE 2=Mexico;;;PLACE 3=Mexico;;;START 1=1894;;;STOP 1=np;;;NAME 3=xnp;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://id.lib.harvard.edu/alma/990139623520203941/catalog;;;DESC 1=xxxiv, 381, [1] p.;;;NOTE=xnp;;;LINK=https://archive.org/details/defdeltratad00unseguat;;;END###"	S 1272	1272	1	Mex 1894	P	1	1894	^^^	"Defensa del tratado de limites entre Yucatán y Belice, con respuesta á las objeciones que se han hecho en su contra, apoyada en algunos documentos inéditos y sequida de otros ya conocidos así como de los principales artículos de prensa metropolitana y yucateca que lo ha defendido"	"1 vols, Imprenta de «El Siglo Diez y Nueve», Mexico, Mexico, xxxiv, 381, [1] p., "	^^^	http://id.lib.harvard.edu/alma/990139623520203941/catalog	https://archive.org/details/defdeltratad00unseguat	^^^	^^^			
Navidad 929	RED;;;ID=S 1274;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Useful information as to the colony of British Honduras;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Angelus Press;;;PLACE 2=Belize;;;PLACE 3=Belize;;;START 1=1895;;;STOP 1=np;;;NAME 3=xnp;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/642482978 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/654360109;;;DESC 1=12 pages ; 19 cm;;;NOTE=xnp;;;LINK=xnp;;;END###	S 1274	1274	1	-^-	P	0	1895	^^^	Useful information as to the colony of British Honduras	"1 vols, Angelus Press, Belize, Belize, 12 pages ; 19 cm, "	^^^	http://gw.worldcat.org.proxygw.wrlc.org/oclc/642482978 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/654360109	^^^	^^^	^^^			
Navidad 930	"RED;;;ID=S 1276;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=A charge delivered in S. John's Cathedral, Belize, Feb. 21st, 1895;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=xnp;;;PLACE 2=Belize;;;PLACE 3=Belize;;;START 1=1895;;;STOP 1=np;;;NAME 3=xnp;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/83802222;;;DESC 1=8 pages ; 23 cm;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 1276	1276	1	-^-	P	0	1895	^^^	"A charge delivered in S. John's Cathedral, Belize, Feb. 21st, 1895"	"1 vols, xnp, Belize, Belize, 8 pages ; 23 cm, "	^^^	http://gw.worldcat.org.proxygw.wrlc.org/oclc/83802222	^^^	^^^	^^^			
Navidad 931	"RED;;;ID=S 1278;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Brief outline of the botanical efforts of the government of British Honduras;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Angelus Press;;;PLACE 2=Belize;;;PLACE 3=Belize;;;START 1=1895;;;STOP 1=np;;;NAME 3=A. Moloney;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/642476503;;;DESC 1=23 pages ; 19 cm;;;NOTE=Extracted in *Bulletin of Miscellaneous Information (Royal Botanic Gardens, Kew)* 1896(113–114) pp 101–105 [1896] Link: http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/4119456;;;LINK=xnp;;;END###"	S 1278	1278	1	-^-	P	0	1895	A. Moloney	Brief outline of the botanical efforts of the government of British Honduras	"1 vols, Angelus Press, Belize, Belize, 23 pages ; 19 cm, "	"Extracted in *Bulletin of Miscellaneous Information (Royal Botanic Gardens, Kew)* 1896(113–114) pp 101–105 [1896] Link: http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/4119456 / "	http://gw.worldcat.org.proxygw.wrlc.org/oclc/642476503	^^^	^^^	^^^			
Navidad 932	"RED;;;ID=S 1280;;;PRIM=0;;;COLL=0;;;TYPE=A;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=np;;;UNITS=np;;;NAME 1=British rule in Central America, or A sketch of Mosquito history;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=np;;;PLACE 2=np;;;PLACE 3=np;;;START 1=1895;;;STOP 1=np;;;NAME 3=I. D. Travis;;;NAME 4=xnp;;;NAME 5=Publications of the Michigan Political Science Association;;;VOL=1;;;ISS=5;;;VIA=xnp;;;FAID=xnp;;;DESC 1=pp 1–36;;;NOTE=xnp;;;LINK=https://hdl.handle.net/2027/uiuo.ark:/13960/t71v86569?urlappend=%3Bseq=381;;;END###"	S 1280	1280	1	-^-	A	0	1895	I. D. Travis	"British rule in Central America, or A sketch of Mosquito history"	"Publications of the Michigan Political Science Association, vol 1, no 5 pp 1–36, , pp 1–36, vol 1, no 5, pp "	^^^	^^^	https://hdl.handle.net/2027/uiuo.ark:/13960/t71v86569?urlappend=%3Bseq=381	^^^	^^^			
Navidad 933	"RED;;;ID=S 1282;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Historical sketch of the Catholic mission in British Honduras from 1851 to 1893, together with a catalogue of the missioners who have come to British Honduras since 1893;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Angelus Press;;;PLACE 2=Belize;;;PLACE 3=Belize;;;START 1=1897;;;STOP 1=np;;;NAME 3=xnp;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/35717337;;;DESC 1=43 pages;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 1282	1282	1	-^-	P	0	1897	^^^	"Historical sketch of the Catholic mission in British Honduras from 1851 to 1893, together with a catalogue of the missioners who have come to British Honduras since 1893"	"1 vols, Angelus Press, Belize, Belize, 43 pages, "	^^^	http://gw.worldcat.org.proxygw.wrlc.org/oclc/35717337	^^^	^^^	^^^			
Navidad 934	"RED;;;ID=S 1284;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=1887;;;STOP 0=1897;;;SIZE=1;;;UNITS=vols;;;NAME 1=A collection of the ordinances in force, 3rd July, 1897, passed by the Legislative council of British Honduras, A.D. 1887-1896 (inclusive);;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Waterlow & Sons;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1897;;;STOP 1=np;;;NAME 3=A. J. K. Young;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/19796296 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/22644390;;;DESC 1=263 pages ; 29 cm;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 1284	1284	1	-^-	P	1	1897	A. J. K. Young	"A collection of the ordinances in force, 3rd July, 1897, passed by the Legislative council of British Honduras, A.D. 1887-1896 (inclusive)"	"1 vols, Waterlow & Sons, London, UK, 263 pages ; 29 cm, "	covers 1887 to 1897	http://gw.worldcat.org.proxygw.wrlc.org/oclc/19796296 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/22644390	^^^	^^^	^^^			
Navidad 935	"RED;;;ID=S 1286;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Church of England High School for Boys and Girls, Belize, British Honduras, 1898;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=xnp;;;PLACE 2=Belize;;;PLACE 3=Belize;;;START 1=1898;;;STOP 1=np;;;NAME 3=xnp;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/84562991;;;DESC 1=3 pages ; 26 cm;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 1286	1286	1	-^-	P	0	1898	^^^	"Church of England High School for Boys and Girls, Belize, British Honduras, 1898"	"1 vols, xnp, Belize, Belize, 3 pages ; 26 cm, "	^^^	http://gw.worldcat.org.proxygw.wrlc.org/oclc/84562991	^^^	^^^	^^^			
Navidad 936	"RED;;;ID=S 1288;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Notes on the topographical, geological and botanical maps of British Honduras;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Angelus Press;;;PLACE 2=Belize;;;PLACE 3=Belize;;;START 1=1898;;;STOP 1=np;;;NAME 3=K. Sapper;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/39682724;;;DESC 1=20, vii pages pap. boards. folio;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 1288	1288	1	-^-	P	0	1898	K. Sapper	"Notes on the topographical, geological and botanical maps of British Honduras"	"1 vols, Angelus Press, Belize, Belize, 20, vii pages pap. boards. folio, "	^^^	http://gw.worldcat.org.proxygw.wrlc.org/oclc/39682724	^^^	^^^	^^^			
Navidad 937	"RED;;;ID=S 1290;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Presbyterianism in the colonies : with special reference to the principles and influence of the Free Church of Scotland;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Macniven & Wallace;;;PLACE 2=Edinburgh;;;PLACE 3=UK;;;START 1=1899;;;STOP 1=np;;;NAME 3=R. G. Balfour;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/17833615 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/1100180675;;;DESC 1=xi, 341 pages ; 23 cm;;;NOTE== vol xnp in series *Chalmers lectures : fifth series*;;;LINK=xnp;;;END###"	S 1290	1290	1	-^-	P	0	1899	R. G. Balfour	Presbyterianism in the colonies : with special reference to the principles and influence of the Free Church of Scotland	"1 vols, Macniven & Wallace, Edinburgh, UK, xi, 341 pages ; 23 cm, "	= vol xnp in series *Chalmers lectures : fifth series* / 	http://gw.worldcat.org.proxygw.wrlc.org/oclc/17833615 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/1100180675	^^^	^^^	^^^			
Navidad 938	"RED;;;ID=S 1292;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=British America;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Kegan Paul, Trench, Trübner & Co.;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1900;;;STOP 1=np;;;NAME 3=South Place Institute;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/890737062 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/1111818136;;;DESC 1=ix, 545, 60 p. : maps;;;NOTE== vol 3 series *British empire series*;;;LINK=https://www.canadiana.ca/view/oocihm.00875;;;END###"	S 1292	1292	1	-^-	P	0	1900	South Place Institute	British America	"1 vols, Kegan Paul, Trench, Trübner & Co., London, UK, ix, 545, 60 p. : maps, "	= vol 3 series *British empire series* / 	http://gw.worldcat.org.proxygw.wrlc.org/oclc/890737062 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/1111818136	https://www.canadiana.ca/view/oocihm.00875	^^^	^^^			
Navidad 939	"RED;;;ID=S 1294;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Belize and the Monroe doctrine, or; Rule Britannia;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=xnp;;;PLACE 2=xnp;;;PLACE 3=xnp;;;START 1=1901;;;STOP 1=np;;;NAME 3=F. R. Puigverver;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/47913154;;;DESC 1=8 pages ; 23 cm;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 1294	1294	1	-^-	P	0	1901	F. R. Puigverver	"Belize and the Monroe doctrine, or; Rule Britannia"	"1 vols, , 8 pages ; 23 cm, "	^^^	http://gw.worldcat.org.proxygw.wrlc.org/oclc/47913154	^^^	^^^	^^^			
Navidad 940	"RED;;;ID=S 1296;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=xxx;;;STOP 0=xxx;;;SIZE=1;;;UNITS=vols;;;NAME 1=Retrenchment and reform : report of proceedings of great public meeting held in the Odd Fellows' Hall, Belize ... 1903 : also an original song by Mr. Fenwick on retrenchment and reform;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Thomas Fenwick;;;PLACE 2=Belize;;;PLACE 3=Belize;;;START 1=1903;;;STOP 1=np;;;NAME 3=xnp;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/642483047;;;DESC 1=11 pages ; 18 cm;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 1296	1296	1	-^-	P	1	1903	^^^	"Retrenchment and reform : report of proceedings of great public meeting held in the Odd Fellows' Hall, Belize ... 1903 : also an original song by Mr. Fenwick on retrenchment and reform"	"1 vols, Thomas Fenwick, Belize, Belize, 11 pages ; 18 cm, "	^^^	http://gw.worldcat.org.proxygw.wrlc.org/oclc/642483047	^^^	^^^	^^^			
Navidad 941	RED;;;ID=S 1298;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Yellow fever and yellow journalism : an assimilation of two diseases.;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=xnp;;;PLACE 2=Belize;;;PLACE 3=Belize;;;START 1=1906;;;STOP 1=np;;;NAME 3=J. J. Franco;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/642483059;;;DESC 1=12 pages ; 23 cm;;;NOTE=xnp;;;LINK=xnp;;;END###	S 1298	1298	1	-^-	P	0	1906	J. J. Franco	Yellow fever and yellow journalism : an assimilation of two diseases.	"1 vols, xnp, Belize, Belize, 12 pages ; 23 cm, "	^^^	http://gw.worldcat.org.proxygw.wrlc.org/oclc/642483059	^^^	^^^	^^^			
Navidad 942	"RED;;;ID=S 1300;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Memorial Inscriptions and Epitaphs, Belize, British Honduras;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Cassell & Co.;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1907;;;STOP 1=np;;;NAME 3=J. P. Usher;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/504413652;;;DESC 1=63 pages ; 8°;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 1300	1300	1	-^-	P	0	1907	J. P. Usher	"Memorial Inscriptions and Epitaphs, Belize, British Honduras"	"1 vols, Cassell & Co., London, UK, 63 pages ; 8°, "	^^^	http://gw.worldcat.org.proxygw.wrlc.org/oclc/504413652	^^^	^^^	^^^			
Navidad 943	"RED;;;ID=S 1302;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=xxx;;;UNITS=vols;;;NAME 1=Business directory of manufacturers, dealers, exporters, importers and banks and bankers of New Orleans, Louisiana, and British Honduras, Guatemala, El Salvador, Spanish Honduras, Nicaragua, Costa Rica and Panama;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=United Fruit Co.;;;PLACE 2=New Orleans;;;PLACE 3=USA;;;START 1=1908;;;STOP 1=xxx;;;NAME 3=xnp;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/12436571;;;DESC 1=xxx volumes ; 24 cm;;;NOTE=xnp;;;LINK=xnp;;;END###"	S 1302	1302	1	-^-	P	0	1908	^^^	"Business directory of manufacturers, dealers, exporters, importers and banks and bankers of New Orleans, Louisiana, and British Honduras, Guatemala, El Salvador, Spanish Honduras, Nicaragua, Costa Rica and Panama"	"United Fruit Co., New Orleans, USA, xxx volumes ; 24 cm, "	^^^	http://gw.worldcat.org.proxygw.wrlc.org/oclc/12436571	^^^	^^^	^^^			
Navidad 944	"RED;;;ID=S 1304;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=Guatemala and her People of To-day: being an account of the land, its history and development; the people, their customs and characteristics; to which are added chapters on British Honduras and the Republic of Honduras, with references to the other countries of Central America ... Illustrated from original and selected photographs by the author;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=L. C. Page & Co.;;;PLACE 2=Boston;;;PLACE 3=USA;;;START 1=1909;;;STOP 1=np;;;NAME 3=N. O. Winter;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/504715234;;;DESC 1=pp. xii. 307 ; 8°;;;NOTE=xnp;;;LINK=https://hdl.handle.net/2027/chi.20801570;;;END###"	S 1304	1304	1	-^-	P	0	1909	N. O. Winter	"Guatemala and her People of To-day: being an account of the land, its history and development; the people, their customs and characteristics; to which are added chapters on British Honduras and the Republic of Honduras, with references to the other countries of Central America ... Illustrated from original and selected photographs by the author"	"1 vols, L. C. Page & Co., Boston, USA, pp. xii. 307 ; 8°, "	^^^	http://gw.worldcat.org.proxygw.wrlc.org/oclc/504715234	https://hdl.handle.net/2027/chi.20801570	^^^	^^^			
Navidad 945	"RED;;;ID=S 1306;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=The deputy boss : a tale of British Honduras;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Society for Promoting Christian Knowledge ; New York : E.S. Gorham;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1910;;;STOP 1=np;;;NAME 3=B. Marchant;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/10682317;;;DESC 1=158 pages, 3 unnumbered leaves of plates : color illustrations ; 20 cm;;;NOTE=First print date uncertain;;;LINK=xnp;;;END###"	S 1306	1306	1	-^-	P	0	1910	B. Marchant	The deputy boss : a tale of British Honduras	"1 vols, Society for Promoting Christian Knowledge ; New York : E.S. Gorham, London, UK, 158 pages, 3 unnumbered leaves of plates : color illustrations ; 20 cm, "	First print date uncertain / 	http://gw.worldcat.org.proxygw.wrlc.org/oclc/10682317	^^^	^^^	^^^			
Navidad 946	"RED;;;ID=S 1308;;;PRIM=1;;;COLL=0;;;TYPE=P;;;AID=Statutes I;;;NAME 0=xnp;;;CITED=0;;;START 0=1642;;;STOP 0=1660;;;SIZE=3;;;UNITS=vols;;;NAME 1=Acts and Ordinances of the Interregnum, 1642-1660;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Published by His Majesty’s Stationery Office, : Printed by Wyman and Sons, Limited;;;PLACE 2=London;;;PLACE 3=UK;;;START 1=1911;;;STOP 1=1911;;;NAME 3=np;;;NAME 4=C. H. Firth, R. S. Rait;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/1668272;;;DESC 1=3 volumes ; 25 cm;;;NOTE=xnp;;;LINK=v 1–3: https://www.british-history.ac.uk/no-series/acts-ordinances-interregnum;;;END###"	S 1308	1308	1	Statutes I	P	1	1911	"C. H. Firth, R. S. Rait"	"Acts and Ordinances of the Interregnum, 1642-1660"	"3 vols, Published by His Majesty’s Stationery Office, : Printed by Wyman and Sons, Limited, London, UK, 3 volumes ; 25 cm, "	covers 1642 to 1660 / v 1–3: https://www.british-history.ac.uk/no-series/acts-ordinances-interregnum	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1668272	^^^	^^^	^^^			
Navidad 947	RED;;;ID=S 1310;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=System of education in British Honduras;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Printed at H.M. Prison Belize;;;PLACE 2=Belize;;;PLACE 3=Belize;;;START 1=1913;;;STOP 1=np;;;NAME 3=A. B. Dillon;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/642568339;;;DESC 1=21 pages ; 33 cm;;;NOTE=xnp;;;LINK=xnp;;;END###	S 1310	1310	1	-^-	P	0	1913	A. B. Dillon	System of education in British Honduras	"1 vols, Printed at H.M. Prison Belize, Belize, Belize, 21 pages ; 33 cm, "	^^^	http://gw.worldcat.org.proxygw.wrlc.org/oclc/642568339	^^^	^^^	^^^			
Navidad 948	"RED;;;ID=S 1312;;;PRIM=0;;;COLL=0;;;TYPE=P;;;AID=xxx;;;NAME 0=xnp;;;CITED=0;;;START 0=np;;;STOP 0=np;;;SIZE=1;;;UNITS=vols;;;NAME 1=British Honduras;;;NAME 2np;;;PLACE 0np;;;PLACE 1=np;;;DESC 0=Dun's International Review;;;PLACE 2=New York;;;PLACE 3=USA;;;START 1=1914;;;STOP 1=np;;;NAME 3=E. N. Vose;;;NAME 4=xnp;;;NAME 5=np;;;VOL=np;;;ISS=np;;;VIA=xnp;;;FAID=http://gw.worldcat.org.proxygw.wrlc.org/oclc/2107117;;;DESC 1=23 pages illustrations (including map) 23 cm;;;NOTE=Reprinted in part from an article on ʻThe commerce and industries of British Honduras ̓appearing in the December, 1913, issue of *Dun's International Review*;;;LINK=xnp;;;END###"	S 1312	1312	1	-^-	P	0	1914	E. N. Vose	British Honduras	"1 vols, Dun's International Review, New York, USA, 23 pages illustrations (including map) 23 cm, "	"Reprinted in part from an article on ʻThe commerce and industries of British Honduras ̓appearing in the December, 1913, issue of *Dun's International Review* / "	http://gw.worldcat.org.proxygw.wrlc.org/oclc/2107117	^^^	^^^	^^^			
