Introduction: Table 1
						
						
						
						
	Discordance and ambiguity re earliest English settlement in Belize					
						
	To be addressed	settlement as pirate / buccaneer haven vs logging				
		earliest presence by pirates				
		earliest logging by pirates				
		earliest settlement in Mosquito Shore				
		earliest settlement in Bay Islands				
		earliest settlement in Belize proper				
		earliest settlement in Yucatan				
		earliest settlement in Mexico Gulf				
		tipu revolt & spanish withdrawal				


Events: Table 1
ID	OID	PIR	CLG_0	CLG_1	FLR_0	FLR_1	NAME	DESC	ROUTE	ACTORS_0	FORCE_0	ACTORS_1	FORCE_1	SEC	PRIM 0	PRIM_1	NOTE	SOURCE	URL	END	
^^^	^^^	Gob	Yuc	MX 359 ram 12 no 68	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369580	^^^	^^^	20 May 1622	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re residencia de gob and reasons against it /v f 1 img 1 / testimonio autus e[ill]ado della y de las demas autos y comiscones y estado de la caussa Remito con esta /v f 2 img 2	^^^	^^^	###	999	
^^^	^^^	Gob	Yuc	MX 359 ram 12 no 69	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369581	^^^	^^^	9 Nov 1622	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re los negoçios del servici.o de Su Mag.d /v f 1 img 1 / 60 IMGS BLURRY TEXT MAY NEED CLOSER RDG 17 JUL 2022	^^^	^^^	###	1000	
^^^	^^^	Gob	Yuc	MX 359 ram 12 no 70	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369582	^^^	^^^	22 Nov 1623	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re memo sobre le nombramiento de teniente de gob /v PARES cat	^^^	^^^	###	1001	
^^^	^^^	Gob	Yuc	MX 359 ram 12 no 71	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369583	^^^	^^^	17 Oct 1624	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re traslado de título de capitán de guerra a las cortes de Yuc /v PARES cat	^^^	^^^	###	1002	
^^^	^^^	Gob	Yuc	MX 359 ram 12 no 72	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369584	^^^	^^^	18 Nov 1624	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"re traslado de real cedula sobreq ue se interrumpa la pacificación de los indios Taysasis, Lacoindones y otros /v PARES cat"	^^^	^^^	###	1003	
^^^	^^^	Gob	Yuc	MX 359 ram 12 no 73	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369585	^^^	^^^	4 Nov 1627	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re memo sobre el empleo de un oficial real /v PARES cat	^^^	^^^	###	1004	
^^^	^^^	Gob	Yuc	MX 359 ram 13 no 74	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369586	^^^	^^^	10 Feb 1629	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re memo de agrarios contra gobernadores de los naturales de la provincia de Tabasco /v PARES cat	^^^	^^^	###	1005	
^^^	^^^	Gob	Yuc	MX 359 ram 13 no 75	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369587	^^^	^^^	9 May 1629	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re carta de V Mgd su f.ha de veinte de mayo de seis y veinte y sieta En la q. V Mg.d da a entender el celo x[ill]ristianisimo Con que de hordinario esta en Raçon de la pax y quietud de sus basallos de que esta çiu.d esta muy agradecida /v f 1 img 1 / 11 IMGS MAY NEED CLOSER READING 17 JUL 2022 	^^^	^^^	###	1006	
^^^	^^^	Gob	Yuc	MX 359 ram 13 no 76	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369588	^^^	^^^	9 May 1629	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"re q. con las perdidas de fragatas que a havido en aquellas costas, en las Playas de ellas se an hallado algunas cossas y enre ellas tres Tejos [Sejos? Sesos?] de oro que Valen mas de Çinco mill p.o los quales se haze diligencia a saver cuyos son, y quie no ynterviniente Mucha Claridad en ello los embiara [ill] vienes mo[ill]bencos a la Cassa de la Contrat.on con lo demas q. fuere deste Gen.o /v covering fol img 3"	^^^	^^^	###	1007	
^^^	^^^	Gob	Yuc	MX 359 ram 13 no 77	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369589	^^^	^^^	2 Nov 1629	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re q. con Don Ju.o de Molina que trajo los pliegos de la N.a Spaña dio quenta de su arnicada Huyendo del enemigo y del socorro que se le dio - y respecto de las Contradiçiones que en ello hecho de parte de los off.s R.s pide se le de orden de lo que a de hazer en semejantes cassos /v covering fol img 3	^^^	^^^	###	1008	
^^^	^^^	Gob	Yuc	MX 359 ram 13 no 80	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369592	^^^	^^^	22 Mar 1630	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"re q. Por lo que ymorta al buen Govi.o de aquellas Provi.as que los avissos de espania lleguen a ellas hizo Juntar perss.as y Pilotos praticos los quales despues de haver discurrido sobre la Math.a fueron de pareçer que en los años que se tubiere noti.a de enemigos en aquellas Partes, se Mande a las perssonas que llevaren los avissos que en Reconoçiendo el Cabo de Catoche y otra qualquiera parte de aquellas Provy.as desembarquen los Pliegos porq. quedan [quedar?] con esto asegurados y se pueden Remitir con brese.d [breve.d?] p. Tierras os Mar a la Veracruz sin rriesgo de enemigos /v covering fol img 4"	^^^	^^^	###	1009	
^^^	^^^	Gob	Yuc	MX 359 ram 13 no 78	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369590	^^^	^^^	22 Mar 1630	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re 1 - defensor de los naturales destas provinzias me yntimo una zedula de Vmag.d de 17 de março de 1627 en que Vmag.d manda y hordena no aya jueçes en los partidos destas provinzias si no es en las partes donde no se puedieren escusar y en conformidad desta zedula hiçe grande especulazion de la materia y me e ynformado de personass praticas y antiguas en esta tierra y mediantes sus ynformes y lo que yo e conoçido en el tiempo que la govierno e hallado que solamente se an podido ze[ill]zenar y rreduzir a menor numero los jueçes como oy estan agregando estos partidos y provinzias a otros y a ssido forçoso consserbar los jueçes que oy tengo que son pocos por las rrazones siguientes /v f 1 img 1 / 14 IMGS MAY NEED CLOSER READING 17 JUL 2022	^^^	^^^	###	1010	
^^^	^^^	Gob	Yuc	MX 359 ram 13 no 79	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369591	^^^	^^^	22 Mar 1630	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"re que por haver estado el enemigo en las Costas de la Hav.a con 25 Hurcas el Govern.or de aquella Isla le remitio algunos pliegos p.a la nueva Spania encargandole los embiasse y q. [il] la ymportançia que pareçio tener, se havio este desp.o haz.do a alg.os gastos de la Haz.da R.l los quales avisso al Gen.l de la flota las mandasse satisfazer por quenta de la Hav.a como entiende lo habra hecho, Y porque en lo de adelante no tenga duda de lo que hubiere de hazer en semejantes Cassos pide se le ordene lo que a de guardar /v covering fol img 4"	^^^	^^^	###	1011	
^^^	^^^	Gob	Yuc	MX 360 ram 1 no 1	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369594	^^^	^^^	2 Dec 1631	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"re prior service of gob /v f 1 img 1 / y q. El Marques de Çerralbo conoçiedo sus experiençias le enbio a Governar aquella Provi.a en lugar de Don Juan de Vargas que fue preso a Mexico. y que quando llego hallo governando seis Alcaldes con muchos encuentros y la Provi.a a pique de perderse por la gran cantidad de yndios que andavan fugitivos. y que sera neçessario y aun forsoso que el en persona los baya reduçiendo a la obediencia por escusar los inconvinientes que en t.po de los Governadores passados se han visto, asegurandolos todos por agora para Castigar despues los mas sediçiosos /v f 2 img 2 / y Da quenta de la perdida de la flora y embia una inform.on que hizo /v f 5 img 5 / Y que el Virrey Marques de Cerralbo estava tratando el modo de cumplir la orden que su Mag.d dio para que las religiones elijan y provean los doctrineros de Indios y que aguardava la determin.on p.a executarla en aquella Prov.a / Y q. estava aguardando q. llegasse de Mexico la terçera llave de aquella R.l caxa que llevo Don Ju.o de Vargas para sacar los tejos de oro que metio en ella y dice que no embiandosela a t.po lo abriria p.o embiarlas con lo demas q. estuviese de n[ill]o / Y q. ordenara a los off.es R.s q. sirven el interin paguen luego la mesada del salario q. Cobran /v f 8 img 8 / y que recivio la çedula de su M.d en que manda se cobre el d.o de la media anata de todos los offic.es y [ill]s y la guardara inbiolablem.e /v f 7 img 7 / 20 IMGS MAY NEED CLOSER RDG 17 JUL 2022"	^^^	^^^	###	1012	
^^^	^^^	Gob	Yuc	MX 360 ram 1 no 3	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369596	^^^	^^^	8 Nov 1632	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"re que murio El Alguacil mayod de aquella ciudad que este officio solia Valer 13U pessos que oi no se halla por el mas de seis mil. y estos con nuebas preheminençias y excempçiones. y como el dinero es poco y no se halla quien quiera dar mas aun con nuevas condiciones, pide el Gov.or, orden de lo que ha hazer. que Uno de los dos avisos que se despacharon para nueva españa le cojio el enemigo estando surto en el puerto de la Villa de campeche por agosto de 632. que [ill] p[ill]ego se escapo y se remitio al Virr.y /v covering fol img 4"	^^^	^^^	###	1013	
^^^	^^^	Gob	Yuc	MX 360 ram 1 no 2	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369595	^^^	^^^	8 Nov 1632	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re que se Va executando la çedula que se despacho con razon de la cobrancas de los 7U pessos de la Union de las armas. y dize que esta imposicion en algunos frutos [fructos?] fue muy granossa [graviossa?] y particularmente en el Cacao y pide liçençia para que en este genero se modere esto y tanbien en otros Cargando la misma Cantidad en otras cossas menos granossas. Sin que se altere en nada la cant.d de los dhos 7U pessos puesto q. sera en mayor veneficio de os Vezinos y seguridad desta gov.o. remite el testimonio [ill]esso de los titulos que dio a personas de satisfacion para la adminstraçion desto /v covering fol img 4	^^^	^^^	###	1014	
^^^	^^^	Gob	Yuc	MX 360 ram 2 no 6	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369599	^^^	^^^	10 Nov 1632	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re nombramientos y memos de gob /v PARES cat / 30 IMGS MAY NEED CLOSER RDG 17 JUL 2022	^^^	^^^	###	1015	
^^^	^^^	Gob	Yuc	MX 360 ram 2 no 8	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369601	^^^	^^^	16 Aug 1634	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re Avisa del robo que el enemigo olandes hizo en el puerto dis.[ill] [ill]o de Canpeche /v covering fol img 6	^^^	^^^	###	1016	
^^^	^^^	Gob	Yuc	MX 360 ram 2 no 9	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369602	^^^	^^^	16 Aug 1634	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re reales çedulas de 31 de m.co de 633 re la administrazion y Cobranza del derecho de la media Anata /v f 1 img 1	^^^	^^^	###	1017	
^^^	^^^	Gob	Yuc	MX 360 ram 2 no 7	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369600	^^^	^^^	16 Aug 1634	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re buen cobro y recojim.to del Real Aver de V. M. y en particular los siete mill Pesos questa Provinzia ofrezio Por nuevo servj.o a V. M. En cada un año Por tiempo de quinza que En este genero de haz.da no se avia Cobrado Cossa alguna /v f 1 img 1	^^^	^^^	###	1018	
^^^	^^^	Gob	Yuc	MX 360 ram 2 no 10	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369603	^^^	^^^	16 Aug 1634	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re real çedula de 9 de abril de 633 que dentro de seis meses de como la resiva Haga tasar los repartimientos de yndios de esta provinzia que no lo estubiesen Para la paga de sus tributos que dan y Pagan a sus Encomenderos y que no consienta [...] ynformo a V. M. Como En esta Provinzia no ay ning.n repartimiento de yndios con obligazion de pagar sus tributos En serviçio Personal y que todos sin faltar ningun repartimiento asi los de Particulares como los de la real Corona de V. M. todos estan tassados con toda quenta y razon de mucho tiempo Atras /v f 1 img 1	^^^	^^^	###	1019	
^^^	^^^	Gob	Yuc	MX 360 ram 2 no 11	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369604	^^^	^^^	16 Aug 1634	^^^	^^^	^^^	^^^	^^^	^^^	^^^	don fernando Çenteno Maldonado Escrivio a V. . sobre algunos Particulares tocantes a cossas deste govierno En que pareze Aver Avissado que quando lo llego a governar Con Horden y Patente del Virrey de la Nueva españa hallo que detenian [se tenian?] a cargo los seis Alcaldes Hordinario s desta ziudad y de las dos Villas de Valladolid y San Franz.co de Campeche y que Entre todos tenian Encuentros y diferenzias que resultavan En des serviz.o de dios y de V. M.s y Asi mismo Avisso que Aguardava la resoluzion quel Marques de Serralbo Virrey de la Nueva españa tomava sobre questas relijiones que tienen doctrinas de yndios Elijan los dhos doctrineros /v f 1 img 1 / En quanto a los tejos de Oro questavan en la real Caja / y En quanto a los Encuentros y diferenzias de los alcaldes governadores / y En lo que toca a la proviz.on que los Perlados de la relijion de San Franz.co hazen de Ministros de doctrinas /v f 2 img 2 / y En lo que El d.ho Govern.or don fernando çenteno maldonado dize reserbaba a mejor tiempo El castigar los yndios que pareziesen culpados En las fugas y ausenzias que avian hecho de sus Pueblos y naturalesas de que resultava daño /v f 3 img 3	^^^	^^^	###	1020	
^^^	^^^	Gob	Yuc	MX 360 ram 3 no 12	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369605	^^^	^^^	sd sd 1635	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re memo de gov pidiendo licencias para el y para subteniente de gob /v PARES cat	^^^	^^^	###	1021	
^^^	^^^	Gob	Yuc	MX 360 ram 1 no 5	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369598	^^^	^^^	12 Aug 1635	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re prior servicios y méritos del gob /v f 1 img 1	^^^	^^^	###	1022	
^^^	^^^	Gob	Yuc	MX 360 ram 1 no 4	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369597	^^^	^^^	12 Aug 1635	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re V Mag.d me ynbio a esta probinçia de yucatan por gobernador della y aber allado por su gran enfermedad y muerte muy atrasado el gobierno y administraçion en espezial el nuebo serbiçio para la hunion de armas que con tanto trabajo e yndustria asente y establezi y que en tanto tienpo como abia corrido no se allaron mas de quinientos pesos en la caja que staba con solas dos llabes y en casa particular /v f 1 img 1 / Por particulares çedulas de Vmag.d esta mandado que los perlados [porlados] Relijiosos de la horden de san fran.co destas probinçias de yucatan en las eleziones de dotrineros presenten tres para la elezion de Uno  /v f 2 img 2 / en la flota perdida del General lmiguel de ahazarrota [chazarrota?] que por su muerte yba a cargo del almirante andres serrano se escapo la barca de la capitana de chazarrote que llebaba a su cargo don andres desturizaga y el patache de la capitana los allo en la mar y coxio la jente y trajo al puerto de san fran.co de canpeche /v f 3 img 3 / por çedula R.l de 9 de setienbre del 634 manda Vmag.d quel gobernador don jeronimo de quero ynforme [start f 5] lo que se le ofreze sobre lo qui difrentes personas an escrito en razon de la fortificazion del puerto de san fran.co de canpeche y por muerte de dho gobernador suçedi en este gobierno y Cunpliendo con lo que Vmag.d manda digo señor que quando otra bez goberne estas porbincias ynforme a Vmag.d en carta de difrentes discursos que convenia que en el puerto de canpeche se hiziese un fuerte y don Jeronimo de quero mi antezesor para eso escribio a Vmag.d que quando llego a esta probinzia allo que el henemigo abia Tomado al puerto de canpeche y lo çierto es quel dho don Jeronimo de quero Tomo p[ill]to beynte leguas desta Cuidad por miedo del henemigo a los ocho dias del mes de agosto del año de treynta y tres y alos treze del dho mes Tomo el henemigo el puerto de canpeche no por falta de buena disposizion pues en menos de tres dias lo tenia socorrido con çinquenta hombres y capitanes muy praticos como [ill]o deber pues murieron todos tres en la ocasion abiendo el henemigo dejado mas de seis çientos hombres en tierra que para la poca defensa que yo abia escrito a vmag.d que tenia aquel puerto sienpre tube prebista su perdizion y a no estar el dho don Jeronimo de quero en tierro yu hubiera ydo en persona a su defensa como lo hize otra bez allandose los henemigos con seis nabios sobre aquel puerto y el dho mi susesor llego aqui con tan poca salud que apenas se podia tener en pie y biendo las cosas alborotada Reuso de entregarse del gobierno aunque se le hizo mucha ynstançia para que lo Reçibiese y no lo hizo diziendo queria ser mi soldado y despues por nueba que se tubo cierta de que el henemigo se abia ydo del dho puerto por aber sabido de los prisioneros que yo yba en persona a su defensa Tomo posesion del gobierno y por la çedula de vmag.d por eso ynforma conbenia la fortificasion del dho puerto de canpeche que fue conforme a lo que yo abia ynformado Cuyo ynforme vmag.d buelbe a Remitir al dho don Jeronimo y otros de otras persona praticas y sienpre me afir [start f 6] mare en el ynforme/v ff 4-6 img 4-6 / açerca de lo que ynforme del conbento de san fran.co de canpecho conbiene mucho el Remoberlo por las Razones que e dado y en esta ocasion ynbio carta del dizimitorio [difinitorio?] en que los frayles lo piden a vmag.d y es muy nezesario poner luego mano en esta obra porque el henemigo es muy continuo todos los años en estas costas y si aquel puerto se pierde una bes queda perdida toda esta probinzia por no aber otro que se pueda llamar puerto en toda ella y ser el mas çercano para la bera Cruz /v f 6 img 6 / Por Çedula R.l de 21 de junio de 633 manda vmag.d quel gobernador y oficiales Reales destas probincias ynformen sobre que gobernando yo estas probinzias en 8 de nobiembre del 632 abise ser nezesario çinquenta soldados en esta çuidad para la defensa della por aber mas de çiento y çinquenta mil yndios que pueden tomas las harmas y ser ynfestadas estas probinzias continuamente de henemigos y que se podria tomar el gasto de la parte que sobrase de los tributos questan diputados para dar ayudas de lo costa y se quitaron al adelantado montozo para el dho efecto y a causa de que los ofiziales Reales por particulares Respetos son ynteresados en estashobras /v f 7 img 7 / Por Çedula R.l de 13 de julio del 634 manda vmag.d al gobernador don Jeronimo de quero le ynforme sobre el saco quel [start f 9] hemi.go hizo en el puerto de canpeche el año de traynta y tres y si aorco al cura y otros prisioneros por aberlo abisado el gobernador de la habana /v ff 8-9 img 8-9 / 15 IMGS NO COVERING MAY NEED CLOSER RDG 17 JUL 2022	^^^	^^^	###	1023	
^^^	^^^	Gob	Yuc	MX 360 ram 4 no 13	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369606	^^^	^^^	24 Mar 1636	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"re Phelizmente situ[ill] a VMag. duna Buena Parte de venta para layuda de la fabrica de galeones de armada que se ha de haçer para la guarda de estas Costas yslas de barlovento y seno Mexicano = disponiendolo, Con los mejores Medios Y mas suaves que combenga a que no fal [start f 2] tara Mi buen Çelo y boluntad = Todas las materias q. se me han Encargado que Por haver Pocos dias que tome posession de este govierno solo He tratado de yrlas disponiendo de manera que sin Perder Tiempo se puedan conseguir Mejor Y mas facilmente los efectos que se desean en serviçio de VMag.d de que yre dando quenta a Vmag.d de aqui adelante con distinçion Y claridad /v ff 1-2 img 1-2"	^^^	^^^	###	1024	
^^^	^^^	Gob	Yuc	MX 360 ram 4 no 14	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369607	^^^	^^^	13 Apr 1636	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"re Remito a VMag.d el[ill]anteo que los oficiales R.s me Entregaron del Cargo Y datta de la R.l haz.da que desde 14 de agosto del 635 se a Recojido en la R.l Caxa de esta provinçia en que ba menos todo lo que desde fin del año Pasado de 634 a montado en la Villa de balladolid y su distrito y me han dho los ofiçiales R.s de las personas que Tienen a su Cargo la dha administraçion de dha haz.da R.l en la dha Villa : y como el uno dellos es alcalde adquieren mano y con el poco tiempo que ba llegue yo a este govierno no ah avido lugar de hazer mas diligencia por estas las flotas de Partida = Tambien la Villa de campeche tiene la misma administraçion : y todos han andado remissos, pondre el remedio que Combiene luego al punto /v f 1 img 1 / 4 IMGS MAY NEED CLOSER RDG 18 JUL 2022"	^^^	^^^	###	1025	
^^^	^^^	Gob	Yuc	MX 360 ram 4 no 15	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369608	^^^	^^^	13 Apr 1636	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re que den a VMag.d en cada un año los yndios della un toston cada uno cosa considerable y que jusgo bendra a ymportar çien[ill]quenta a mil pessos de Renta : a esto a ayudado mucho la Relijion de san fran.co y lo que yo Hubiere Hecho en esta parte sera cumpido con las obligaçiones que Tengo de verdadero y leal Vasallo de VMag.d = quedare disponiendo la Cobrança dello y se averiguara la cantidad de yndios que Hubiere por las tazas de Cada Pueblo y de lo Hecho Hasta el dia de oy /v f 1 img 1	^^^	^^^	###	1026	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 16	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369609	^^^	^^^	27 Jul 1636	^^^	^^^	^^^	^^^	^^^	^^^	^^^	"re las causas que mobieron al Marq.s de s.to floro a no rreformar hasta fin de agosto deste año el Capp.n y Veinte y Cinco soldados que allo en la prov.a con sueldo puestos por su Anteçessor D.n Geronymo de Quero = /v f 1 img 1 / re que VMg.d ordena lo que se ha de hazer sobre el havisso que el [prev gob] dio para çercar algunas partes de esta Çiu.d y las bocas de las calles de travieses y entre otras cosas que VMg.d le manda es rreforme los quarenta soldados que havia lebantado con sueldo, baliendose para lo uno y lo otro de lo salcanzes que al cavo de el año sobran de los Naturales, no halle destos mas de Veinte y çinco y por Capp.n un soldado muy honrrado y Valiente que lo ha sido y se llama Juan de Çavaba [Çavala?], y tiniendo havissos de difrentes partes de baxeles de enemigos que en estas Costas andaban y pareçiendome combiniente al servi.o de VMg.d guarneçer la Villa de Campeche a quien abien saqueado los años passados, luego como tome poss.on embie a ella al dicho Capp.n y Veinte y çinco soldados que con [start f 2] esta prebencion y otras que adelante hize como en Carta y relaçion aparte tengo dado quenta a VMg.d se ympidio que los Enemigos aunque binieron para saltar en tierra no lo hizieron por esta razon y por hallarse el dicho Capp.n y soldados en la dicha Villa no. los rreforme luego, y estan en ella aun, asta fin de el mes que Viene que entran los Nortes con que los Enemigos no acuden a estas Costas por el peligro ebidente que hay, en entrando setiembre tengo dada Orden bengan aqui y al punto que lleguen los rreformare como manda VMg.d /v ff 1-2 img 1-2"	^^^	^^^	###	1027	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 18	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369611	^^^	^^^	27 Jul 1636	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re remite a VMg.d las çertificaciones de la publicaçion de su R.l çedula de las encomiendas /v f 1 img 1 / 62 IMGS MAY NEED CLOSER RDG 18 JUL 2022	^^^	^^^	###	1028	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 17	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369610	^^^	^^^	27 Jul 1636	^^^	^^^	^^^	^^^	^^^	^^^	^^^	re rremiti a VMg.d las relaçiones de lo que ha suçedido con los Enemigos desde que llego a la Prov.a de Yucatan. = /v f 1 img 1 / 61 IMGS NEEDS CLOSER RDG 18 JUL 2022	^^^	^^^	###	1029	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 19	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369612	^^^	^^^	18 Jan 1637	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1030	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 20	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369613	^^^	^^^	30 Jun 1637	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1031	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 21	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369614	^^^	^^^	8 Jul 1638	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1032	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 23	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369616	^^^	^^^	10 Jul 1638	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1033	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 24	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369617	^^^	^^^	10 Jul 1638	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1034	
^^^	^^^	Gob	Yuc	MX 360 ram 5 no 22	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369615	^^^	^^^	10 Jul 1638	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	###	1035	
