Series C 0—992 / Data on buccaneering or piratical activity in the Bay of Honduras from Spanish correspondence.
ID	NO	SER	CF	REL	EXT	START	STOP	PIR	DEF	IMG	FOL	NOTE	END	
S 352	352	0	0	P	Davidson	xnp	11	np	np	1	vols	"Historical Geography of the Bay Islands, Honduras: Anglo-Hispanic Conflic in the Western Caribbean"	np	np	np	Southern University Press	Birmingham	USA	1974	np	W. van Davidson	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/760596084	"199 pages, 1 unnumbered leaf of plates : illustrations ; 25 cm"	Though see PhD thesis for University of Wisconsin in 1972 OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/760346066	xxx	###	
S 404	404	0	0	A	Davis	xnp	12	np	np	np	np	"English Foreign Trade, 1660-1700"	np	np	np	np	np	np	1954	np	R. Davis	np	Economic History Review	7	2	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/7786252940	pp 150–166	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/2591619	###	
S 314	314	0	0	A	Dawson	xnp	3	np	np	np	np	"William Pitt’s Settlement at Black River on the Mosquito Shore: A Challenge to Spain in Central America, 1732-87"	np	np	np	np	np	np	1983	np	F. G. Dawson	np	Hispanic American Historical Review	63	4	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5791899070	pp 677–706	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.1215/00182168-63.4.677	###	
S 748	748	1	0	P	DHY	xnp	0	xxx	xxx	3	vols	Documentos para la historia de Yucatán	np	np	np	Compañía Tipográfica Yucateca	Merida	Mexico	1936	1938	xnp	"Y. I. Rubio Mañé, F. V. Scholes, C. R. Menéndez"	np	np	np	Gerhard xi	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1222679444 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/651486835	3 v. ; 22 cm	Recopilados por France V. Scholes y publicados por Carlos R. Menéndez	xnp	###	
S 808	808	0	0	P	DNB	Oxford DNB	8	np	np	63	vols	Dictionary of National Biography	np	np	np	"Smith, Elder & Co."	London	UK	1885	1900	xnp	"L. Stephen, S. Lee"	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/2763972	63 volumes	"3 ed = [Oxford, Oxford University Press, 2004] 60 vols / Guide Link: https://www.oxforddnb.com/page/history-of-the-dictionary-of-national-biography/history-of-the-dictionary-of-national-biography-"	xnp	###	
S 358	358	0	0	P	Dobson	xnp	1	np	np	1	vols	A History of Belize	np	np	np	Longman Caribbean	London	UK	1973	np	N. Dobson	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/795980	"xiv, 362 pages illustrations 23 cm"	xnp	xxx	###	
S 1494	1494	0	0	T	Dobson S	Dobson 58	0	np	np	np	np	"Social and administrative developments in British Honduras, 1798-1843"	np	np	np	M Litt thesis for Oxford University	Oxford	UK	1958	np	N. Dobson	np	np	np	np	Ashdown 1	https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph019522055	xnp	xnp	xnp	###	
S 1108	1108	0	0	A	Dominguez	xnp	xxx	np	np	np	np	Historia colonial del sur de la Ciudad de Belice. Espacios marginales y exclusión en el Caribe centroamericano	np	np	np	np	np	np	2020	np	H. J. Domínguez Barbosa	np	Anuario de Estudios Centroamericanos	46	np	xnp	https://doi.org/10.15517/aeca.v46i0.42285	pp 1–19	xnp	https://doi.org/10.15517/aeca.v46i0.42285	###	
S 414	414	0	0	P	Donohoe	xnp	2	np	np	1	vols	A History of British Honduras	np	np	np	Provincial Publishing Co.	Montreal	Canada	1946	np	W. A. Donohoe	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/11958356	"5 preliminary leaves, [13] 118 pages 1 leaf illustrations (including maps) 19 cm"	xnp	https://ufdc.ufl.edu/UF00099204/00001	###	
S 652	652	0	0	T	Dornan	xnp	2	np	np	np	np	"“Even by night we only become aware they are killing us”: Agency, identity, and intentionality at San Pedro, Belize (1857–1930)"	np	np	np	PhD thesis for University of California	Los Angeles	USA	2004	np	J. L. Dornan	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/255487099 / http://proxygw.wrlc.org/login?url=https://www.proquest.com/dissertations-theses/even-night-we-only-become-aware-they-are-killing/docview/305219719/se-2?accountid=11243	xnp	xnp	http://search.proquest.com.ezp-prod1.hul.harvard.edu/dissertations-theses/even-night-we-only-become-aware-they-are-killing/docview/305219719/se-2?accountid=11311	###	
S 446	446	0	0	P	Dow	xnp	2	np	np	1	vols	"Pirates of the New England Coast, 1630–1730"	np	np	np	Marine Research Society	Salem	USA	1923	np	"G. F. Dow, J. H. Edmunds"	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/3154674	"xxii, 394 pages, 45 unnumbered leaves of plates : illustrations, frontispiece, plates, portraits, maps, facsimiles ; 27 cm"	= vol 2 series *Publication of the Marine Research Society*	https://www.google.com/books/edition/The_Pirates_of_the_New_England_Coast_163/Kft3AAAAMAAJ?hl=en	###	
S 94	94	1	0	A	Downey	xnp	12	1880	2009	np	np	"Q'eqchi' Maya Swidden Agriculture, Settlement History, and Colonial Enterprise in Modern Belize"	np	np	np	np	np	np	2015	np	S. S. Downey	np	Ethnohistory	62	4	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/932249038	pp 751–779	Oral history data	https://doi-org.ezp-prod1.hul.harvard.edu/10.1215/00141801-3135338	###	
S 670	670	0	0	T	Duke	xnp	8	np	np	np	np	The political influence on literacy in Belize since 1946	np	np	np	PhD thesis for University of South Florida	Tampa	USA	1995	np	J. H. Duke	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/33392573	xnp	xnp	http://search.proquest.com.ezp-prod1.hul.harvard.edu/dissertations-theses/political-influence-on-literacy-belize-since-1946/docview/304235728/se-2?accountid=11311	###	
S 666	666	0	0	P	Dumond	xnp	1	np	np	1	vols	The machete and the cross : campesino rebellion in Yucatan	np	np	np	University of Nebraska Press	Lincoln	USA	1997	np	D. E. Dumond	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/35128199	"xvii, 571 pages : illustrations, maps ; 24 cm"	"Sp translation by Luis F. Verano published [Mexico, UNAM, Plumsock Mesoamerican Studies, Maya Ed Fdn, 2005]"	xxx	###	
S 1188	1188	1	0	P	Dunlop	xnp	0	xxx	xxx	1	vols	"Travels in Central America, being a Journal of nearly Three Years' Residence in the Country"	np	np	np	"Longman, Brown, Green, and Longmans"	London	UK	1847	np	R. G. Dunlop	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4830144	"viii, 358 pages : folded map ; 20 cm"	xnp	https://archive.org/details/travelsincentral00dunl/page/n9/mode/2up	###	
S 856	856	1	0	P	Dunn	Dunn G	0	xxx	xxx	1	vols	"Guatimala : or the United provinces of Central America in 1827-8, being sketches and memorandums made during a twelve months' residence in that Republic"	np	np	np	"G. and C. Carvill, Broadway"	New York	USA	1828	np	H. Dunn	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1152760802 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/733086446	"318, [2] Seiten 22 cm"	xnp	Google: https://www.google.com/books/edition/Guatimala_Or_the_Republic_of_Central_Ame/y3VHAAAAYAAJ?hl=en / HathiTrust: https://hdl.handle.net/2027/hvd.32044050955863	###	
S 798	798	1	0	P	Duro	xnp	7	xxx	xxx	9	vols	Armada española desde la unión de los reinos de Castilla y de León	np	np	np	"Est. tipográfico ""Sucesores de Rivadeneyra"""	Madrid	Spain	1895	1903	xnp	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4413652	"9 volumes plates, portraits, maps, facsimiles 26 cm"	Attributed to Cesáreo Fernández Duro	xnp	###	
S 782	782	0	0	P	Dutch DNB	Netherlands DNB	0	np	np	10	vols	Nieuw Nederlandsch Biografisch Woordenboek	np	np	np	A. W. Sijthoff's uitgevers-maatschappij	Leiden	Netherlands	1911	1937	xnp	xnp	np	np	np	xnp	https://www.dbnl.org/tekst/molh003nieu00_01/ / http://resources.huygens.knaw.nl/retroboeken/nnbw/	10 vols	"2 ed = *Biografisch Woordenboek van Nederland* [Hague, Nijhoff, 1979–2008] Desc = 6 vols Link: http://resources.huygens.knaw.nl/bwn1880-2000"	http://resources.huygens.knaw.nl/retroboeken/nnbw/ 	###	
S 14	14	0	0	P	Dutt	xnp	146	np	np	1	vols	"Empire on Edge : The British Struggle for Order in Belize during Yucatan's Caste War, 1847—1901"	np	np	np	Cambridge University Press	Cambridge	UK	2020	np	R. Dutt	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1141019593	"xiii, 185 pages : illustrations, maps"	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.1017/9781108642309	###	
S 66	66	0	0	A	Dutt B	Dutt 17	xxx	np	np	np	np	Business As Usual: Maya and Merchants on Yucatán-Belize border at the Onset of the Caste War	np	np	np	np	np	np	2017	np	R. Dutt	np	Americas	74	2	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/7023178718	pp 201–226	= Dutt cap 1 /v Dutt 23 fn 1	https://www-cambridge-org.ezp-prod1.hul.harvard.edu/core/services/aop-cambridge-core/content/view/CF045E93489A07D590188BD66D1EAB63/S0003161517000086a.pdf/div-class-title-business-as-usual-span-class-italic-maya-and-merchants-on-yucatan-belize-border-at-the-onset-of-the-caste-war-span-div.pdf	###	
S 38	38	0	0	A	Dutt L	Dutt 19	xxx	np	np	np	np	"Loyal Subjects at Empire's Edge: Hispanics in the Vision of a Belizean Colonial Nation, 1882–1898"	np	np	np	np	np	np	2019	np	R. Dutt	np	Hispanic American Historical Review	99	1	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/7991633503	pp 31–59	= Dutt cap xxx	https://doi-org.ezp-prod1.hul.harvard.edu/10.1215/00182168-7287962	###	
S 812	812	1	0	P	Duval	xnp	6	xxx	xxx	1	vols	A narrative of life and travels in Mexico and British Honduras	np	np	np	G. W. Gary	Richmond	USA	1870	np	B. R. Duval	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/3816166	88 pages ; 14 cm	"2 ed = [Richmond, Clemmitt & Jones, 1878] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/5216095 / 3 ed = [Baltimore, J. Wesley Smith, 1879] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/780051866"	3 ed: https://www.google.com/books/edition/A_Narrative_of_Life_and_Travels_in_Mexic/kElOAAAAYAAJ?hl=en	###	
S 850	850	1	0	P	Eastern Coast Co	ECCACAC	0	xxx	xxx	1	vols	"Brief statement, supported by original documents, of the important grants conceded to the Eastern Coast of Central America Commercial and Agricultural Company by the State of Guatemala"	np	np	np	Whittaker and Co.	London	UK	1839	np	Eastern Coast of Central America Commercial & Agricultural Co.	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/183095405	"137 pages, 1 unnumbered leaf of plates : map"	xnp	https://link.gale.com/apps/doc/U0105696622/MOME?u=camb55135&sid=MOME&xid=7e4b2aed	###	
S 878	878	1	0	P	Edwards	xnp	3	xxx	xxx	2	vols	"The History, Civil and Commercial, of the British Colonies in the West Indies"	np	np	np	Printed for John Stockdale	London	UK	1793	1793	B. Edwards	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/787565 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/509563991	"2 volumes frontispieces, plates, maps (some folded) folded tables 27 cm"	xnp	Gale/ECCO v1: https://link.gale.com/apps/doc/CW0103748193/ECCO?u=camb55135&sid=ECCO&xid=ed813523 / Gale/ECCO v2: https://link.gale.com/apps/doc/CW0103748733/ECCO?u=camb55135&sid=ECCO&xid=d31d617d	###	
S 1130	1130	1	0	P	Edwards P	xnp	0	xxx	xxx	1	vols	Poyais : an account of the British settlements on the Musquito Shore	np	np	np	"Coe, Printer"	xnp	xnp	1773	np	"B. Edwards, J. Hume"	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/656532295	16 pages ; 21 cm	= Pamphlet rather than book? eg JSTOR 19th Century British Pamphlets Link: https://www-jstor-org.proxygw.wrlc.org/site/primary-sources/19th-century-british-pamphlets/	http://proxygw.wrlc.org/login?url=https://www.jstor.org/stable/60208643	###	
S 228	228	0	0	T	Elliott	xnp	3	np	np	np	np	"The officers of the irish brigade and the british army, 1789-98"	np	np	np	PhD thesis for University of Leeds	Leeds	UK	1997	np	P. Elliott-Wright	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1063625917	xnp	xnp	http://search.proquest.com.ezp-prod1.hul.harvard.edu/dissertations-theses/officers-irish-brigade-british-army-1789-98/docview/301519802/se-2?accountid=11311	###	
S 1590	1590	1	0	T	Elliott N	Elliott 95	xxx	xxx	xxx	np	np	National identity and media system dependency in Belize	np	np	np	PhD thesis for University of Florida	Gainesville	USA	1995	np	L. S. Elliott	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/33889559	xnp	xnp	http://ufdc.ufl.edu/AA00013565/00001	###	
S 218	218	0	0	M	Evans	xnp	18	np	np	1	items	A Brief History of the Bay Islands	np	np	np	np	np	np	1999	np	D. K. Evans	np	np	np	np	xnp	xnp	xnp	xnp	http://aboututila.com/UtilaInfo/Historical/David-Evans-Brief-History.htm	###	
S 522	522	1	0	P	Evans C	"Evans, Comm"	1	1857	1859	1	vols	"The History of the Commercial Crisis, 1857-58, and the Stock Exchange Panic of 1859"	np	np	np	Groombridge and Sons	London	UK	1859	np	D. M. Evans	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/85788621	"viii, 212, ccxlvii pages"	xnp	https://link.gale.com/apps/doc/U0112039601/MOME?u=camb55135&sid=primo&xid=14d54b2c&pg=1	###	
S 930	930	1	0	P	Exquemeling	xnp	2	1666	1674	3	vols	De Americaensche zee-roovers	np	np	np	"By Jan ten Hoorn, boeckverkoper, over 't Oude Heeren Logement"	Amsterdam	Netherlands	1678	np	A. O. Exquemeling	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/85798978	"3 volumes in 1 : illustrations, maps"	xnp	https://link.gale.com/apps/doc/CY0103030375/SABN?u=camb55135&sid=SABN&xid=b83ad9b2 / English translation: https://www.gutenberg.org/dirs/2/6/6/9/26690/26690-h/26690-h.htm	###	
S 472	472	0	0	A	Eyles	xnp	6	np	np	np	np	The Influence of Rainfall in Yellow Fever	np	np	np	np	np	np	1898	np	C. H. Eyles	np	Edinburgh Medical Journal	4	6	xnp	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5248830/	pp 514–522	xnp	https://hollis.harvard.edu/permalink/f/1mdq5o5/TN_cdi_pubmedcentral_primary_oai_pubmedcentral_nih_gov_5248830 / https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5248830/	###	
S 558	558	0	0	P	Fancourt	xnp	12	np	np	1	vols	"The history of Yucatan, from its discovery to the close of the seventeenth century"	np	np	np	John Murray	London	UK	1854	np	C. S. J. Fancourt	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1908914	"xvi, 340 pages, [1] folded leaf of plates : map ; 22 cm"	xnp	Gale/Sabin Americana: https://link.gale.com/apps/doc/CY0100004060/SABN?u=camb55135&sid=SABN&xid=783b6f0e&pg=1 / Google: https://www.google.com/books/edition/The_History_of_Yucatan/LOTgaZN4LPYC?hl=en&gbpv=1&printsec=frontcover	###	
S 40	40	0	0	M	Ferguson	xnp	xxx	np	np	1	items	A History of Slavery & Emancipation in Belize	np	np	np	np	np	np	2019	np	"M. Ferguson, P. Pelayo, N. Encalada"	np	np	np	np	xnp	xnp	xnp	xnp	https://ambergriscaye.com/photogallery/art/Slavery-and-Emancipation-in-Bz-by-ISCR-NICH.pdf	###	
S 512	512	0	0	P	Fernandez	xnp	4	np	np	6	vols	Disquisiciones nauticas	np	np	np	Imp. de Aribau y Ca.	Madrid	Spain	1876	1881	C. Fernández Duro	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1089790723	6 volumes : illustrations	xnp	http://id.lib.harvard.edu/alma/990048821940203941/catalog	###	
S 190	190	0	0	A	Ferreira	xnp	xxx	np	np	np	np	The natural constituents of historical textile dyes	np	np	np	np	np	np	2004	np	"E. S. B. Ferreira, A. N. Hulme, H. McNab, A. Quye"	np	Chemical Society Reviews	33	6	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/365283744	pp 329–336	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.1039/B305697J	###	
S 244	244	0	0	T	Finamore	xnp	20	np	np	np	np	"Sailors and slaves on the wood-cutting frontier: Archaeology of the British Bay Settlement, Belize"	np	np	np	PhD thesis for Boston University	Boston	USA	1994	np	D. R. Finamore	np	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/33382653	xnp	xnp	file:///Users/angelnavidad/Downloads/Sailors_and_slaves_on_the_wood.pdf	###	
S 30	30	0	0	A	Fischbeck	xnp	xxx	np	np	np	np	Agricultural Terrace Productivity in the Maya Lowlands of Belize	np	np	np	np	np	np	2001	np	S. L. Fischbeck	np	La Crosse Journal of Undergraduate Research	4	np	xnp	https://digitalcollections.uwlax.edu:443/jsp/RcWebImageViewer.jsp?doc_id=3c1bba49-8c02-45b4-b439-dac96b962476/wlacu000/00000013/00000099&pg_seq=1&search_doc=	pp 105–112	"Further see BA thesis for University of Wisconsin, La Crosse, 2001 Desc = 18 leaves : illustrations ; 28 cm OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/192093940"	http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.580.5403&rep=rep1&type=pdf	###	
S 1202	1202	1	0	P	Fisher	xnp	0	xxx	xxx	1	vols	"A statistical account of the West India Islands together with general descriptions of the Bermudas, Bay Islands, and Belize, and the Guayana colonies"	np	np	np	J.H. Colton and Co.	New York	USA	1855	np	R. S. Fisher	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/919963776	"vi, [7]-68 p. : fold. map. ; 19 cm"	xnp	xnp	###	
S 712	712	0	0	P	Floyd	xnp	1	np	np	1	vols	Anglo-Spanish struggle for Mosquitia	np	np	np	University of New Mexico Press	Albuquerque	USA	1967	np	T. S. Floyd	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/953621	"viii, 235 pages maps 24 cm"	xnp	xxx	###	
S 452	452	0	0	P	Forbes	xnp	1	np	np	1	vols	The Baymen of Belize and how they wrested British Honduras from the Spaniards	np	np	np	Society for Promoting Christian Knowledge; New York: E.S. Gorham	London	UK	1914	np	S. Forbes	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/264362342	"217 pages, 4 unnumbered leaves of plates: illustrations; 20 cm"	First print date uncertain eg OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/84969910	https://ufdc.ufl.edu/UF00095345/00001	###	
S 814	814	1	0	P	Fowler	xnp	7	xxx	xxx	1	vols	"A narrative of a Journey across the unesplored portion of British Honduras, with a short sketch of the History and Resources of the Colony"	np	np	np	Government Press	Belize	Belize	1879	np	H. Fowler	xnp	np	np	np	Burdon 3 xxx / Bolland F 227	http://gw.worldcat.org.proxygw.wrlc.org/oclc/19351121	"58, 6 pages : portrait, 2 folded maps ; 28 cm"	xnp	xnp	###	
S 174	174	1	0	A	Frappier	xnp	2	1977	2000	np	np	Stalagmite stable isotope record of recent tropical cyclone events 	np	np	np	np	np	np	2007	np	"A. B. Frappier, D. Sahagian, S. J. Carpenter, L. A. González, B. R. Frappier"	np	Geology	35	2	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4642553534	pp 111–xxx	xnp	https://doi-org.ezp-prod1.hul.harvard.edu/10.1130/G23145A.1	###	
S 962	962	1	0	A	Frappier N	Frappier 02	1249	1973	2000	np	np	El Nino Events Recorded by Stalagmite Carbon Isotopes	np	np	np	np	np	np	2002	np	"A. Frappier, D. Sahagian, L. A. Gonzalez, S. J. Carpenter"	np	Science	298	5593	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5551905006	pp 565–xxx	xnp	xxx	###	
S 1208	1208	1	0	P	Frobel	xnp	0	xxx	xxx	2	vols	Aus Amerika	np	np	np	J. J. Weber	Leipzig	Germany	1857	1858	J. Fröbel	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/14954389	2 volumes ; illustrations ; 18 cm	"Eng trans = *Seven years' travel in Central America, northern Mexico, and the far West of the United States* [London, Richard Bentley, 1859] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/733090863"	Eng trans: https://archive.org/details/sevenyearstravel00frob/page/n11/mode/2up	###	
S 846	846	1	0	P	FSP	SPF Spain	2	1373	1974	170	vols	British and Foreign State Papers	np	np	np	"James Ridgway and Sons, Piccadilly"	London	UK	1812	1977	xnp	xnp	np	np	np	Burdon 1 xxx	http://gw.worldcat.org.proxygw.wrlc.org/oclc/530752404 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/786477373	170 volumes ; 23 cm	Guide = xxx	http://id.lib.harvard.edu/alma/99154275019103941/catalog	###	
S 1314	1314	1	0	P	Fuentes	xnp	xxx	xxx	xxx	3	vols	"Recordación florida : discurso historial y demostración natural, material, militar y política del reyno de Guatemala"	np	np	np	Tipografía nacional	Guatemala	Guatemala	1932	1933	F. A. de Fuentes y Guzmán	xnp	np	np	np	Lujan 2 478	http://gw.worldcat.org.proxygw.wrlc.org/oclc/3576677	"3 volumes illustrations, maps (some folded) plates (1 folded) facsimiles, 27 cm"	"= vols 6–8 series *Biblioteca ""Goathemala"" de la Sociedad de Geografía e Historia de Guatemala* / Part 1 = 17 libs, part 2 = 14 libs / Incomplete part 1 published in 2 vols as [Madrid, L. Navarro, 1882–1883]"	v 1: https://archive.org/details/BibliotecaGoathemalaAGHGVolVIRecordacionFlorida1 / v 2: https://archive.org/details/BibliotecaGoathemalaAGHGVolVIIRecordacionFlorida2 / v 3: https://archive.org/details/BibliotecaGoathemalaAGHGVolVIIIRecordacionFlorida3	###	
