ID	NO	LOSSY	INVASN	SIEGE	SER 0	SER 1	START	STOP	NAME	DESC	PLACE	SP	NON—SP 0	NON—SP 1	PRESS	CF	VIA	NOTE	LOSS 0	LOSS 1	LOSS 2	LOSS 3	LOSS 4	LOSS 5	END	
E 638	638	1	0	xxx	Met	Storm	18 Aug 1827	19 Aug 1827	xnp	Hurricane makes landfall or passes near Hon	St. George’s	xnp	xnp	xnp	Colonist [Belize] 1 24 4 = 28 Dec 1867	Hon Hnd 1892–93 xxx	Rushton 152	"Date from New Era and British Honduras Chronicle 1 31 1 = 5 Aug 1871 /// ROUGH NOTES ON THE GEOLOGY OF BRITISH HONDURAS. BELIZE, 30th September, 1867. ... 17. St. George's Kay, ... appears to have been sinking for some time. It was inundated by the hurricane of 1813, and since then it has suffered two similar catastrophes, in 1827 and 1864. The sea on the last occasion divided it into three distinct parts. ... /Colonist 1 24 /// [1839–1840 Belize T] [Lt T. Smith in HMS Lark] These cays [off Stann Creek, Toledo Dist] appear to have undergone little change this last century, judging from an old chart I met with here [Hon? Lon?], published about that time; nor have any formed since. The hurricanes in 1813 and 1831, stripped many of their leaves, which they recovered the next season. A hurricane in 1827 drove all the ships on shore at Belize [T]. These three are all that are remembered by the oldest inhabitants. /Naut Mag 1842 732 Link: https://hdl.handle.net/2027/nyp.33433031153822?urlappend=%3Bseq=756%3Bownerid=13510798882112465-810"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 640	640	1	0	xxx	Hos	xnp	1 Dec 1828	3 Dec 1828	xnp	"Party of Spanish or Mexican troops from Bacalar lands at Ambergris and commits outrages on British subjects resident there, after which Magistrates send Officer of Police and 20 soldiers to release them"	Ambergris	xnp	1 officer 20 WIR men	xnp	xnp	MM G [3 Dec 1828]	Burdon 2 304	"Possibly see, 1829 Lt Col McDonald leads detachment of troops to re-est Hon settlers on Hondo which had previously been long unoccupied due to Sp hostility cf 13 Oct 1827 Gen Codd to O’Gorman [noting ] cf 20 Jan 1835 Col Off Memo /CO 884/1/18 ff 9, 20"	xnp	some to sev held for c ? days	xnp	xnp	xnp	xnp	###	
E 642	642	1	0	xxx	Bio	Ill	1 Aug 1830	30 Aug 1830	Yellow fever epidemic	Outbreak of yellow fever spreads among crew of HMS Blossom	Belize T	xnp	xnp	HMS Blossom	Hampshire Telegraph and Sussex Chronicle [xxx] 117 xxx = 8 Nov 1830	CP 1473 200	Rushton 195	"22 Aug 1830 HMS Blossom. 1st Lt, Midshipman, 9 men, 1 boy killed, further 30 men sick on shore [Belize T] /v Rushton 195 /Hampshire Telegraph and Sussex Chronicle xxx /// [1839–1840 Belize T] [Lt T. Smith in HMS Lark] The fever broke out in the [HMS] Blossom while lying here [Belize T or Hon] in 1830, when nearly all on board, and those that came from the tender and boats, were attacked in less than twenty-four hours, proving, if further proof were required, the cause of the disease was confined to the ship, and that the patients landed in the town would not have engendered it there; we [HMS Lark?], however, were the sufferers, being immediately ordered off to English Cay. /Naut Mag 1842 733 Link https://hdl.handle.net/2027/nyp.33433031153822?urlappend=%3Bseq=757%3Bownerid=13510798882116083-769"	"2 officers, 8 men died"	xnp	xnp	xnp	xnp	Cost = 48 cases treated at garrison	###	
E 644	644	1	0	xxx	Met	Storm	27 Jun 1831	28 Jun 1831	xnp	Hurricane makes landfall or passes near Hon	"Corozal T, San Pedro [Ambergris]"	xnp	xnp	xnp	Georgian [Savannah] 13 212 2 = 15 Sep 1831 / Naut Mag 1842 732 / Naut Mag 1836 206	xnp	Chenoweth 229 / Poey 306	"FROM JAMAICA.—By the arrival of the British brig Ann, Capt Alcock, at this port fm Montego Bay, Jam, we have by the politeness of the Capt, obtained regular files of the papers of that Island to the 27 of Aug. ... Hurricanes appear to have been felt in various parts. At Hon on the 27th of June several houses were blown down; its violence exceeded that of 1813. ... /Georgian 13 212 /// See 1831 Hon map in Naut Mag 1836 208–209 Link: https://hdl.handle.net/2027/nyp.33433057700225?urlappend=%3Bseq=224%3Bownerid=13510798882112578-238 /// [1839–1840 Belize T] [Lt T. Smith in HMS Lark] These cays [off Stann Creek, Toledo Dist] appear to have undergone little change this last century, judging from an old chart I met with here [Hon? Lon?], published about that time; nor have any formed since. The hurricanes in 1813 and 1831, stripped many of their leaves, which they recovered the next season. A hurricane in 1827 drove all the ships on shore at Belize [T]. These three are all that are remembered by the oldest inhabitants. /Naut Mag 1842 732 Link: https://hdl.handle.net/2027/nyp.33433031153822?urlappend=%3Bseq=756%3Bownerid=13510798882112465-810"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 646	646	1	0	xxx	Soc	xnp	1 Apr 1832	30 May 1832	xnp	Unsettled state of affairs at Omoa	Omoa	xnp	xnp	xnp	xnp	MM I [23 Apr 1832] / R 6C [8 May 1832]	Burdon 2 334	"3 Oct 1832 Sec of State to Sup. Reports Guat imposed 5% duty on all imports fm Belize, as reprisal for refusal to assist in recapture of Omoa, and that ""a statement had been published by [Guat] Min of War addressed to Congress, calling upon that body to deliberate upon the danger the Guatn Government were exposed to by the proximity of the Settleemnt, declaring the Settlement to be a manifest usurpation of the Territory of the Republic—that facilities are afforded for smuggling and that Criminals and Enemies of the Republic find protection there and setting forth other complaints of the like nature, from which the conclusion is deduced that the Settlement is a declared Enemy to the safety of Guat."" /v Burdon 2 339 /R 9B /// 18 Mar 1832 Sup to Sec of State. Reports disapproval of Pub Mtg vote of £1,000 to a certain gentleman who ""has no further claims on the public than the many other individuals who have been alike unfortunate [re loss of vessel]."" /v Burdon 2 334 /R 6C /// 19 May 1832 Sec of State to Sup. Approves refusal of grant of £1,000 currency, compensation for loss of vessel. /v Burdon 2 336 /R 9B /// Possibly see, 3 Oct 1832 For Off to Col Off. Report Guat disappointed at lack of military nor pecuniary assistance from Hon residents against recent revolt, on which Guat adopt extremely hostile spirit to Hon eg Guat Min of War asks Guat Congress to deliberate upon dangers of Hon to Guat and to take [defensive?] measures against it / 26 Jan 1833 Cockburn to Col Off. Reports has overcome Guat prejudices against Hon /CO 884/1/18 f 14 /// 2 Feb 1835 Miller Memo to Col Off. [Rep of CA] has burdened our commerce by imposing an additional duty of 5 per cent. on all goods imported into its dominions fm Brit Hon, and ... will endeavour by such indirect means, to drive us from it [Hon]. /CO 884/1/18 f 34"	xnp	xnp	xnp	"1 vessel taken = H £ 1,000"	xnp	Cost = 1 Gov Schooner cruising May 1832	###	
E 648	648	1	0	xxx	Met	Storm	1 Jun 1833	30 Nov 1833	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	"Possibly see [1833 Lon] The land in the vicity of these rivers [15 Hon rivers eg Belize, Sibun, Hondo] is low, and cut up by small lakes, ... it is occasionally under water, if the annual rains, which commence in the interior of the country in the month of June, prove more than usually heavy, as in the years 1804 and 1832, when the river rose 20 or 30 feet, and inundated an extensive district. A gentleman, coming down the river at the last period, was carried many miles across the country among trees and houses, all appearance of the course of the stream being lost. /Allen 81"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 650	650	1	0	xxx	Con	xnp	1 Aug 1833	1 Aug 1833	Slavery Abolition Act 1833	xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"21, 26 Oct 1833 Mtg of Inhabitants and Slave Proprietors, 42 present. Memorial to HM Govt setting forth peculiar local conditions owing to high price of labour, asking appropriate compensatino be voted by Parliament. /v Burdon 2 349 /LM A /// 29 Oct 1833 Supt to Sec. Forwards Memorial, states slave property is almost the only security on which it has been possible to raise money in years past or, on the faith of which, advances in provisions and other articles which cannot be dispensed with are made by Merchants to Mahogany cutters. /v Burdon 2 349 /R 6D"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 652	652	1	0	xxx	Met	Storm	1 Jun 1835	30 Nov 1835	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 654	654	1	0	xxx	Bio	Ill	10 Aug 1836	30 Dec 1837	Cholera epidemic	Outbreak of cholera among recently arrived former African slaves from Mixed Commission of Havana	Old	xnp	xnp	xnp	xnp	"CO 123/48 [Anderson to Glenelg 10 Aug, 20 Dec 1836] / CO 123/53 [Gow to Macdonald 1 Mar 1838] / CP 568—I 74 / R 6 [Cockburn to Sec 21 Jan 1835 / Anderson to Sec 28 Apr, 10 Aug 1836]"	Bolland C 244 / Burdon 2 388	"21 Jan 1835 Belize T. Hon ask for 825 'of the captured Africans condemned by the British and other Commissioners at the Havanah' to be sent as apprentices to Hon as they were 'required in the Cutting of Mahogany' /R 6 [Cockburn to Sec 21 Jan 1835] / 28 Apr 1836 Belize T. Hon request '500 Africans to work as mahogany cutters ... [as] from 12 to 1500 foreigners and free labourers are hired annually for the Mahogany Works, and they are by no means sufficient to answer the demand ... [which] has been for many years increasing' /R 6 [Anderson to Sec 28 Apr 1836] /v Bolland L 62 /// 10 Aug 1836. 193 male, 59 female Africans liberated by [Mixed] Commission at Havanah arrive at Hon, distributed under provisions of Trinidad Ordinance. / 20 Aug 1836 Sup to Sec. Reports appearance of Spasmodic Cholera, probably from Slave Vessel reported on 10 Aug 1836. /R 6E / 29 Dec 1836. HM Sloop Champion seizes Portuguese slave schooner, lands 203 Africans in Belize T. 45 men join 2nd WIR, remainder allotted to Inhabitants under conditions laid down. /v Burdon 2 391 /R 6E /// c 400 died ? /CP 568—I 74 /// On Mixed Commission, see eg Leslie Bethell 1966 https://www.jstor.org/stable/179461 /// CHOLERA AT HON. Accts fm Belize, Hon, to Aug 30 [1836], received in this city, state that the Cholera had prevailed in that place and vicinity for some weeks previously, that on some days the number of deaths had been about thirty, but had fallen off, and were at last accounts about 4 or 5 per day. It had also prevailed down the coast among the mahogany cutters. The disease was supposed to have been brought by a vessel fm Havana. The mortality prevailed chiefly among the negroes and the lower class of people. Bos. Pat. /Norfolk Advertiser 6 40 3 = 1 Oct 1836 /// FROM HON.—We have received the Belize Herald of Nov. 26th [1836]. Nothing is said of the prevalence of Cholera there at the above date, although mention is made ""much sickness"" having prevailed previously. ... /Evening Post [NYC] 10718 2 = 7 Jan 1837 / Accounts fm Balize (Hon) state that the Cholera had re-appeared there, and caused a great many deaths. /Evening Post [NYC] 10767 2 = 6 Mar 1837 /// Cholera.—We had flattered ourselves that this scourge had disappeared fm this continent, but fm the Belize (Hon) Herald, of the 7th January [1837], we find it had again broken out there. That journal, however, expresses the hope, that as the grog shops had been directed by the magistrates to be closed, and as the mahogany cutters with their gangs were on the point of setting out for their works, that the disease would speedily disappear.—Courier & Enquirer. /Portland Weekly Advertiser [Maine] 39 22 3 = 7 Mar 1837 /// Possibly see, [Letter fm] Guat, Jul 24, 1837. ""... The Asiatic Cholera fought its way fm Omoa into the interior of the State of Guat about the middle of March, and, in spite of all the precautions adopted, progressed far and wide in its desolating career. ..."" /Enquirer [Virg.] 34 48 3 = 20 Oct 1837 /// Cholera passes fm Belize T to Rep of CA, resulting in epidemic and civil unrest led by José Rafael Carrera /v Bethell 3 487 /// [1837 Guat] la desastrosa epidemia de cólera, surgida en 1837, dio ímpetu al renacimiento e intensificación de la xenofobia en toda Centro América, no sólo en Guat /v Lujan 4 135 /// Aug–Dec 1836 Belize T. 459 liberated Afircans arrive /R 6 [Anderson to Glenelg 10 Aug 1836] /CO 123/48 [Anderson to Glenelg 10 Aug 1836 / Anderson to Sec 20 Dec 1836] / 31 Dec 1837 Belize T. Reports many liberated Africans died of cholera, 5 drowned, 2 committed suicide, leaving only 357 alive on 31 Dec 1837 /CO 123/53 [Gow to Macdonald 1 Mar 1838] /v Bolland F 121"	c 50 dead	xnp	xnp	xnp	xnp	xnp	###	
E 656	656	1	0	xxx	Met	Storm	1 Jun 1837	30 Nov 1837	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	"Possibly see 26 Oct 1838 Havana. In the Nautical [Magazine] for January, 1838, I see H. M. B. Racer susained considerable damage in a hurricane experienced between 21st and 29th September, 1837, between Honduras and Jam. I think there is every reason to suppose it to be the same hurricane I experienced at a later date [in Gulf of Mexico, early Oct 1837]. /Naut Mag 1839 153–157 Link: https://hdl.handle.net/2027/nyp.33433066364773?urlappend=%3Bseq=171%3Bownerid=13510798882116181-175 / Possibly see MOVEMENTS OF HM SHIPS IN COMMISSION TO 20th DECEMBER, 1837. ABROAD. Racer, 16, Com. J. Hope, 9th Nov. arrived at Havana; on way from Belize, between 21st and 29th Sept. [1837] experienced bad weather; gale for 3 days; sail shortened gradually to bare poles—wind, like ""a steamer letting off her steam."" On beam ends for five minutes. Night, mainmast went—righted. James Martin, Henry Longmead, drowned; C. Gainbridge, boy killed, and a soldier's child. Hold fetched way to leeward. Wreck cleared away seven feet water—pumped out. Again on beam ends—foremast carried away—righted—jurymasts rigged—great exertion. Bread spoiled—water lost—supplied from a vessel. Supplied with Romney's main and foremasts.—Expected home. /Naut Mag 1838 71 Link: https://hdl.handle.net/2027/nyp.33433057700241?urlappend=%3Bseq=101%3Bownerid=13510798882112561-105"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 658	658	1	0	xxx	Hos	xnp	1 Jan 1839	30 Dec 1839	Occupation of Bay Islands	"Sup forcibly removes Sp Hon commandant at Roatan, charging him with undue interference with British settlers"	Roatan	xnp	"Alexander McDonald, Capt Thomas Symonds of HMS Rover"	xnp	xnp	FO 15/22 ff 396–97	Naylor R 374	"Vars protests and threats by states of Rep of CA, ignored by GB /v Naylor R 375 / See Lorenzo Montúfar, *Reseña histórica* [sl, sp, sd] vol 4 pp 69–75 /// 1839 to 1850 Bay Islands held and occupied by a few Brit settlers, after 1844 principally fm Cayman Islands /v Naylor R 375 /// See 1844 sixty page memo on Bay Islands in FO 15/38 ff 23–53 /// Late 1838 Sp Hon. Military commandant in Sp Hon prohibits any intercourse between Roatan and Hon / 5 Aug 1838 Guat. Decree issued claiming Hon for Guat / Apr 1839 Roatan. Hon or British expedition occupies Roatan /v Lujan 4 137 /// Jul–Aug 1839 Guat. Guat conservatives [in Govt?] agree, on UK Consul Frederick Chatfield's prompting, to retract 5 Aug 1838 decree claiming Hon for Guat /v Lujan xxx 138 /El Popular [Guat] 8 xxx = 3 Aug 1839"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 660	660	1	0	xxx	Soc	Tech	1 Feb 1839	4 Mar 1839	xnp	Fire destroys unknown portion of Belize T	Belize T	xnp	xnp	xnp	xnp	R 16 [4 Mar 1839]	Burdon 2 405	"4 Mar 1839 Sup to Chairman of Pub Mtg. Deals with arrangements to prevent recurrence of fire in conseuence of recent serious fire. £1,666. 13s. 4d. subsequently voted by Fire Committee [of Pub Mtg]. /v Burdon 2 405 /R 16"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 662	662	1	0	xxx	Met	Storm	1 Jun 1839	30 Nov 1839	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	"Possibly see [Jan 1840 Lon] RECORDS OF WRECKS. *Arab*, (9) Captain Little, 18th Sept. [1839], in lat. 39º 40', long. 61º 20', discovered at a distance the appearance of a raft with something on it; bore up and sent his boat, and took from it three human beings, with scarcely any life in them; took them on board, and learned that they were the only survivors of a crew of nineteen men, belonging to the ship Arab, Robertson, of and for Hull, from Belize, Honduras, with a cargo of mahogany. During the gale of the 13th Sept. [1839] she was dismasted, and finally went entirely to pieces. Those saved were on the side of the poop, being four planks twenty feet long. They had been on this raft five days, without any thing except two coca-nuts, which they found, and were in a most wretched and starving condition, when taken off, and probably would not have survived another day. There were originally nine upon the raft, including the mate, but they had previously died, or becoming deranged for want of food, had jumped into the sea. The names of those saved are Wm. Westwood, carpenter, of Selby, Yorkshire, England; John Arsley, a Prussian; and Halvor Haralsen, a Norwegian.—*Shipping Gazette*. /Naut Mag 1840 200–201 Link https://hdl.handle.net/2027/nyp.33433066364781?urlappend=%3Bseq=236%3Bownerid=13510798882112503-242"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 664	664	1	0	xxx	Soc	xnp	1 Jan 1840	4 Apr 1844	Mos question	"Mosquito King invites Sup of Hon and 3 Belize T residents to administer affairs of Mos Shore, marking Mos offer of return of Eng presence in Mos Shore, which Rep of CA and Colonial Office oppose, finally resolved by appointment of Consul-General of GB to Mos Shore"	Greytown [Mos]	xnp	Robert Charles Frederick of Mos	xnp	xnp	R 21A [18 Jan 1842] / FO 15/36 ff 230–237	Burdon 3 54 / Naylor R 377	"Jul 1839 to Jul 1842 Prince Clarence of Mos Shore resident at Gov House in Belize T, tutored by Hon Free Schl Teacher /v Burdon 3 58 /R 19 [14 Jul 1842] /// 1840 Sup of Hon, on request of Mos King, appoints commission to administer internal affairs of Mos Shore / 8 Feb 1841 Lord Russell orders Sup to disavow this commission /FO 15/28 ff 182–186 /// Aug 1841 During visit to Mos Shore, Sup of Hon forcibly ejects Nicaraguan commandant fm Greytown, and encourages Mos King to appoint new commission = Sup, Patrick Walker, William Walsh, Matthew Newport, all of Belize T, to administer Mos Shore / 29 Oct 1841 Gov of Jam reprimands Sup /FO 15/28 ff 174–175 / 24 Dec 1841 Lord Stanley, Col Sec, orders Sup annul the new commission /FO 15/28 ff 103–108 /// 1842 Death of King of Mos leads to civil unrest, endangers Hon, British residents in Mos /v Naylor R 377 /// During 1840s Colonial Office remained opposed to a return of Britihs responsibility to Mos Shore, was often at odds with Foreign Office which was not adverse to taking this step /v Naylor R 376 / eg Glenelg [Col Sec] to Backhouse 30 Nov 1837 ""if British subjects think fit to pursue commercial enterprises in the Territories of the King of the Mosquito Nation, they must look to the Mosquito Authorities for protection, since it is obviously out of the power of the British Government to afford it to them."" /FO 15/19 ff 302 /// NEW ORLEANS, June 1, 1852. ... The influence possessed by this Settlement [Hon] over the numerous islands and the coast of the Bay of Honduras is very great. The Mos Indians, the Caribs and the free negroes obtain employment int he mahogany works, and find at Belize a steady sale for the different articles they trade in. This influence is now being turned to account. The whole government of the so-called Mos Kingdom is British. Fm the advisers of the King, down to the petty magistrates and the captain of the port, they are Brit subjects and enforce English laws. There are Brit settlements of mahogany cutters at Limas and Roman, at Carataska, at Wawa river, &c. ... /Times-Picayune 16 113 2 = 4 June 1852 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1223BCE5B718A166%40EANX-1226C4D34776E768%402397644-122470DF49223DD8%401-1249B6ECCC9828B8%40Affairs%2Bin%2BHonduras /// Aug 1841 Mos. Sup MacDonald secuestró al Comandante nicaragüense del puerto de San Juan del Norte, Manuel Quijano ... La acción violenta de MacDonald en San Juan del Norte revivió el movimiento unionista ... En 1842 los tres Estados centrales [?] firmaron el Pacto de Chinandega, que contenía medidas defensivas ... Aun Rafael Carrera reaccionó fuertemente ante el secuestro de Quijano /v Lujan 4 139–140"	xnp	xnp	xnp	xnp	xnp	xnp	###	
